name,description,url
"Range and Field Bag","Every shooter needs a rugged bag to keep gear protected, organized and all in one place, so they can just grab it and go. This Range and Field bag has lots of pockets and plenty of interior space to hold everything for a day on the range or hunting.","https://www.llbean.com/llb/shop/59171?page=range-and-field-bag&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=dark%20olive/briar"
"Travel Dog Bowl","Easy to carry for long walks and road trips, the collapsible dog bowl packs down to a compact travel size and the tough waterproof nylon can be used for water or food.","https://www.llbean.com/llb/shop/33050?page=travel-dog-bowl&bc=29-507929&feat=507929-gn0&csp=f"
"L.L.Bean Big-Game Pro Pack","A new breed of pack with a built-in rifle rest.","https://www.llbean.com/llb/shop/88300?page=l-l-bean-big-game-pro-pack&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_1=regular&attrvalue_0=mossy%20oak%20country"
"Maine Guide Waxed-Canvas Shotgun Case","Weather resistant and rugged, this handsome waxed-canvas shotgun case is made to go the distance, year after year—and gain character along the way.","https://www.llbean.com/llb/shop/48767?page=maine-guide-waxed-canvas-shotgun-case&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_1=48in&attrvalue_0=khaki%20brown"
"Orange Safety Dog Vest","This vest is highly visible and easy to get a dog into - even when he's squirming with prehunt energy.","https://www.llbean.com/llb/shop/121457?page=orange-safety-dog-vest&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=orange"
"Swiss Army L.L.Bean Special Edition Pocket Knife","This is the ideal pocket knife to bring on any trip outside. It has 13 stainless steel tools that will help you tackle all your campsite tasks.","https://www.llbean.com/llb/shop/114015?page=swiss-army-l-l-bean-special-edition-pocket-knife&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=katahdin"
"Flyway II Blind Bag","Our easy-access weatherproof duck blind bag keeps shell boxes, gloves and other gear safely protected from wet surfaces.","https://www.llbean.com/llb/shop/66779?page=flyway-ii-blind-bag&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=mossy%20oak%20duck%20blind"
"SportDOG Brand Training Dummies","Get your pup prepared for a successful season with these specially designed dog training dummies.","https://www.llbean.com/llb/shop/91980?page=sportdog-brand-training-dummies&bc=29-507929&feat=507929-gn0&csp=f"
"Buck 102 Woodsman Knife","This sleek all-purpose Buck 102 Woodsman Knife with a 420HC steel blade is great for basic chores around camp or cleaning small game and fish.","https://www.llbean.com/llb/shop/85537?page=buck-102-woodsman-knife&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"L.L.Bean Fillet Knife","A full-length fillet version of our classic Trout Knife, this fishing knife features a flexible blade that will help you get clean fillets every time. The stainless-steel blade is easy to sharpen and has excellent edge retention.","https://www.llbean.com/llb/shop/115629?page=l-l-bean-fillet-knife&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=rosewood"
"VCI Gun Sock","The simplest, most convenient way to protect your gun in transport is a gun sock. With a special inpregnated treatment to prevent rust, guard against nicks and generally keep your gun in ideal shape.","https://www.llbean.com/llb/shop/111762?page=vci-gun-sock&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Kids' Waterproof Trail Model Hikers","Our colorful kids' waterproof hiking shoes feature exclusive Tek2.5 technology and sneaker-like comfort, for fun on and off the trail.","https://www.llbean.com/llb/shop/81574?page=kids-waterproof-trail-model-hikers&bc=474-651&feat=651-gn1&csp=f"
"Kids' OluKai Nohea Lole Slip-Ons","With its handsewn seam stitching, comfy fit and easy-going style, these Hawaiian-inspired kids' OluKai slip-ons are sure to be instant favorites from the get-go.","https://www.llbean.com/llb/shop/122395?page=kids-olukai-nohea-lole-slip-ons&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=clay/trench%20blue"
"SportDOG Brand Beeper Dog Collar 400","Designed for field training and hunting with close-working dogs, this waterproof, submersible beeping dog-training collar has an impressive 400 yards of range and over 100 hours of battery life.","https://www.llbean.com/llb/shop/72812?page=sportdog-brand-beeper-dog-collar-400&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=hunter%20orange"
"Avery 12-Slot Duck Decoy Bag","This durable duck decoy bag carries and protects up to 12 decoys. Mesh sleeves keep decoys separate from decoy weights.","https://www.llbean.com/llb/shop/121845?page=avery-12-slot-duck-decoy-bag&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=mossy%20oak%20shadow%20grass%20blades"
"Toddlers' Puddle Stompers Rain Boots","These waterproof toddler rubber rain boots are perfect for stomping through puddles.","https://www.llbean.com/llb/shop/38125?page=toddlers-puddle-stompers-rain-boots&bc=474-651&feat=651-gn1&csp=f"
"Kids' No Fly Zone Lightweight Hiking Socks","Keep the bugs away on any adventure with these bug-repellent kids' hiking socks.","https://www.llbean.com/llb/shop/117327?page=kids-no-fly-zone-lightweight-hiking-socks&bc=474-651&feat=651-gn1&csp=f"
"Kids' Bogs Amanda Slip-On Boots","Keep kids cozy and dry all day – even down to -5 F – with these fully waterproof slip-on boots, lined with plush bootie for extra comfort.","https://www.llbean.com/llb/shop/122388?page=kids-bogs-amanda-slip-on-boots&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=black"
"Kids' Puddle Stompers Rain Boots","These leakproof kids' rain boots are great for stomping through puddles on rainy days.","https://www.llbean.com/llb/shop/34169?page=kids-puddle-stompers-rain-boots&bc=474-651&feat=651-gn1&csp=f"
"L.L.Bean Wellies Boot Print Kids'","Rain, rain, go ahead! Our classic L.L.Bean Wellie rain boots are better than ever, with pull tabs for easy on/off, reflectivity for foggy puddle jumping conditions and fun prints to brighten up even the rainiest day.","https://www.llbean.com/llb/shop/120354?page=l-l-bean-wellies-boot-print-kids&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=cherry%20tomato%20stripe"
"British Slip Dog Lead","Combining a lead with a traditional British collar for direct control, our dog slip lead tightens when your dog pulls, releases when he heeds the correction.","https://www.llbean.com/llb/shop/23294?page=british-slip-dog-lead&bc=29-507929&feat=507929-gn0&csp=f"
"Kids' Sun-and-Surf Slides","With its cool colors, comfy styling and secure fit, our water-friendly kids' slide sandals are designed with all-day summer fun in mind.","https://www.llbean.com/llb/shop/122159?page=kids-sun-and-surf-slides&bc=474-651&feat=651-gn1&csp=f"
"Kids' Chaco Odyssey Junior Shoes","Durable, water-friendly and podiatrist-certified, these comfy kids' Chaco shoes are designed with all-day surf and shore adventures in mind.","https://www.llbean.com/llb/shop/122392?page=kids-chaco-odyssey-junior-shoes&bc=474-651&feat=651-gn1&csp=f"
"Stack-On Electric Lock Drawer Safe","This super-tough, compact safe fits into most drawers, making it the perfect choice for home and office security.","https://www.llbean.com/llb/shop/122257?page=stack-on-electric-lock-drawer-safe&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Premium Camo Blind Material","This waterproof, UV-resistant camo blind has a shine- and glare-eliminating treatment to keep wary ducks from getting spooked as they approach your decoy spread.","https://www.llbean.com/llb/shop/76230?page=premium-camo-blind-material&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=green/brown"
"Decoy Rigging Kit","Our one-pound decoy rig kit has everything you need to anchor your decoys exactly how you need them.","https://www.llbean.com/llb/shop/33061?page=decoy-rigging-kit&bc=29-507929&feat=507929-gn0&csp=f"
"Kids' CoolMax Nano Glide Reflective Crew Socks","Performance crew socks with all the features active kids need. They wick moisture, help prevent blisters and have great visibility for those days when kids are still outside after the sun goes down. Proudly made in the USA.","https://www.llbean.com/llb/shop/120340?page=kids-coolmax-nano-glide-reflective-crew-socks&bc=474-651&feat=651-gn1&csp=f"
"Toddlers' Wicked Good Slippers","Their very own Wicked Good Slippers! The perfect gift for every little one.","https://www.llbean.com/llb/shop/117981?page=toddlers-wicked-good-slippers&bc=474-651&feat=651-gn1&csp=f"
"Kids' Darn Tough Katahdin Hiker Crew Socks","Featuring our heritage-inspired Mount Katahdin logo, these kid-friendly Darn Tough socks are breathable, comfy and fast drying - plus made right here in New England.","https://www.llbean.com/llb/shop/122252?page=kids-darn-tough-katahdin-hiker-crew-socks&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=eclipse%20heather"
"Kids' Bogs® Classic High Handles Boots","Parents and little ones alike swear by the warm weatherproofing of Bogs. Just pull these kids’ handle boots on and seal the cold, wet weather out.","https://www.llbean.com/llb/shop/73582?page=kids-bogs-classic-high-handles-boots&bc=474-651&feat=651-gn1&csp=f&attrvalue_0=black"
"Double L® Hunter's Knife","A classic folding hunting knife with premium brass components, a high-performance steel blade and durable rosewood handle to appeal to big game hunters.","https://www.llbean.com/llb/shop/83375?page=double-l-hunter-s-knife&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=rosewood"
"Wingshooter's Case, Takedown","This convenient case combines a gun case with a range bag so you only have to carry one organizational piece for your hunting and shooting range trips. It will carry one broken-down shotgun plus neatly organize all of your necessary accessories.","https://www.llbean.com/llb/shop/117861?page=wingshooter-s-case-takedown&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=tan"
"L.L.Bean Stacked Leather Hunting Knife, Small","A little more compact than our popular stacked leather knife, this one is still big enough for cleaning big game like deer. Features the same stacked premium leather handle that's durable and offers a secure grip even when wet.","https://www.llbean.com/llb/shop/117865?page=l-l-bean-stacked-leather-hunting-knife-small&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=brown"
"Dogtra Arc Spare Dog Collar","Expand your Dogtra's Arc Training System to a second dog with this low-profile spare dog-collar receiver.","https://www.llbean.com/llb/shop/90456?page=dogtra-arc-spare-dog-collar&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=hunter%20orange"
"Peet SafeKeeping Dryer","Protect your handguns and rifles from moisture damage with Peet's gun safe dryer.","https://www.llbean.com/llb/shop/90304?page=peet-safekeeping-dryer&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Swarovski EL Binoculars, 10x32","These premium binoculars feature the best optics technology you'll find anywhere.","https://www.llbean.com/llb/shop/111983?page=swarovski-el-binoculars-10x32&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=green"
"SportDOG Brand Contain-n-Train System","This containment system gives your dog plenty of room to run without allowing him to run away. All components are waterproof and super durable.","https://www.llbean.com/llb/shop/121150?page=sportdog-brand-contain-n-train-system&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"Avery RealGrass Blind Material","The easy solution for camouflaging boat blinds, deer stands, ground blinds, pit blinds and dozens of other uses.","https://www.llbean.com/llb/shop/114172?page=avery-realgrass-blind-material&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=tan"
"Avery Pro-Grade Decoys, Wood Duck 6-Pack","Bring more birds into shooting range with these realistic wood duck decoys. Durable design will help them last for years of hunting.","https://www.llbean.com/llb/shop/114199?page=avery-pro-grade-decoys-wood-duck-6-pack&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=wood%20duck"
"Wingshooter's Case, Full Gun","This combination gun case and range bag means you only have to carry one piece of luggage for your hunting and shooting range trips. It will carry a fully assembled shotgun while efficiently organizing all of your necessary accessories.","https://www.llbean.com/llb/shop/117934?page=wingshooter-s-case-full-gun&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=tan"
"Swarovski ATX Spotting Scope, 25-60 X 65","Swarovski's finest spotting scope.","https://www.llbean.com/llb/shop/85358?page=swarovski-atx-spotting-scope-25-60-x-65&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=green"
"SportDOG Brand Add-a-Dog Collar Receiver","This collar receiver lets you add more dogs to your SportDog Contain-n-Train System. It will expand to cover three dogs in training mode and any number of dogs in containment mode.","https://www.llbean.com/llb/shop/121151?page=sportdog-brand-add-a-dog-collar-receiver&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=black"
"GunMaster Gun Cleaning Kits","These comprehensive universal gun cleaning kits include everything you need to clean virtually any shotgun or rifle—at a great price. With top-quality components to ensure long-lasting durability, this kit is ideal for any gun owner.","https://www.llbean.com/llb/shop/38964?page=gunmaster-gun-cleaning-kits&bc=29-507929&feat=507929-gn0&csp=f"
"Victorinox® L.L.Bean Climber","With 13 tools, you'll be prepared on any camping trip with the Victorinox Climber multitool from the makers of the original Swiss Army® knife.","https://www.llbean.com/llb/shop/41647?page=victorinox-l-l-bean-climber&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=red"
"L.L.Bean Upcountry Waxed-Cotton Down Jacket","Our Waxed Cotton Down Jacket is now 21% lighter and features revolutionary water-repelling DownTek down.","https://www.llbean.com/llb/shop/88334?page=l-l-bean-upcountry-waxed-cotton-down-jacket&bc=29-507929&feat=507929-gn0&csp=f"
"Leatherman Micra Multitool With Heritage Sheath","This ultralight keychain-sized multitool packs 10 stainless-steel tools into a compact 1.8 ounce design.","https://www.llbean.com/llb/shop/122407?page=leatherman-micra-multitool-with-heritage-sheath&bc=29-507929&feat=507929-gn0&csp=f&attrvalue_0=stainless"
"Women's ExOfficio Give-N-Go Bikini Brief","Easy-care women's ExOfficio underwear is built for adventure travel, but it's so comfortable it's just might become your everyday underwear.","https://www.llbean.com/llb/shop/85546?page=women-s-exofficio-give-n-go-bikini-brief&bc=29-507929&feat=507929-gn0&csp=f"
